customer_id,nome,email,numero_conta,data_nascimento,cidade,country,gender,age,credit_score,tenure,balance,limite_credito,products_number,credit_card,active_member,estimated_salary,churn,perfil
15775709,Mônica Dias Borges,monica.dias@uol.com.br,43813-8,04/11/1997,Paris,France,Female,27,832,10,98590.25,58343.97,1,1,0,30912.89,0,cliente ativo
15621768,André Costa Araújo,andre.costa@yahoo.com.br,07102-6,21/06/1979,Bilbao,Spain,Male,45,712,6,112994.65,172612.66,1,0,0,198398.68,0,cliente premium
15568506,Juliana Alves Pereira,juliana.alves@yahoo.com.br,29661-1,25/05/1993,Munich,Germany,Female,31,524,10,67238.98,136733.02,2,1,1,161811.23,0,cliente ativo
15593900,Gabriel Rocha Carvalho,gabriel.rocha@outlook.com,29392-6,15/06/1986,Nantes,France,Male,38,705,1,189443.72,527146.79,1,0,1,106648.58,0,cliente premium
15779247,Juliana Alves Pereira,juliana.alves@hotmail.com,32030-7,08/04/2000,Sevilla,Spain,Female,24,683,8,98567.1,136330.97,1,1,0,100153.43,0,cliente ativo
15671630,Fernanda Lima Costa,fernanda.lima@yahoo.com.br,43255-2,17/04/1984,Cologne,Germany,Female,40,796,1,99745.95,187687.53,1,1,0,177524.19,0,cliente ativo
15748381,Silvana Costa Ferreira,silvana.costa@hotmail.com,18680-8,04/05/1995,Toulouse,France,Female,29,613,6,185709.28,376165.82,2,1,1,77242.19,0,cliente premium
15716284,Fernando Henrique Costa,fernando.henrique@hotmail.com,58477-2,04/01/1981,Toulouse,France,Male,43,543,9,0.0,0.0,2,1,1,78858.07,0,cliente com saldo zerado
15699772,Débora Ribeiro Lima,debora.ribeiro@gmail.com,52937-0,,Munich,Germany,Female,40,428,3,129248.11,256248.7,2,1,0,72876.43,1,cliente em risco de churn
15759805,Vanessa Gomes Carvalho,vanessa.gomes@yahoo.com.br,84795-2,,Marseille,France,Female,32,582,4,0.0,0.0,2,1,0,59668.81,0,cliente com saldo zerado
15680112,Beatriz Nunes Ferreira,beatriz.nunes@outlook.com,19010-6,14/08/1989,Hamburg,Germany,Female,35,473,7,131504.73,289392.82,1,1,0,189560.43,0,cliente premium
15707596,Beatriz Nunes Ferreira,beatriz.nunes@outlook.com,79994-6,02/07/1950,Cologne,Germany,Female,74,546,8,114888.74,240602.37,2,1,1,66732.63,1,cliente em risco de churn
15628059,Rodrigo Santos Gomes,rodrigo.santos@yahoo.com.br,90767-1,15/12/1963,Nantes,France,Male,61,529,1,0.0,0.0,2,1,1,191370.97,0,cliente com saldo zerado
15775912,Vinicius Araújo Lima,vinicius.araujo@yahoo.com.br,30386-7,04/09/1976,Bordeaux,France,Male,48,698,4,101238.24,300494.36,2,0,1,177815.87,1,cliente em risco de churn
15617252,Priscila Rocha Nunes,priscila.rocha@hotmail.com,24561-0,,Paris,France,Female,33,697,1,87347.7,60675.32,1,1,0,172524.51,0,cliente ativo
15815696,Felipe Lima Santos,felipe.lima@outlook.com,33950-6,14/05/1963,Hamburg,Germany,Male,61,607,2,164523.5,126693.69,2,1,1,35786.76,0,cliente premium
15778481,João Pedro Souza,joao.pedro@outlook.com,08002-5,14/07/1965,Marseille,France,Male,59,817,1,118962.58,139895.01,1,1,1,120819.58,0,cliente premium
15811343,Fernando Henrique Costa,fernando.henrique@outlook.com,08486-1,,Berlin,Germany,Male,35,644,5,161591.11,84512.51,3,1,1,63795.62,0,cliente premium
15654292,Leandro Nunes Ferreira,leandro.nunes@hotmail.com,28901-5,15/07/1991,Munich,Germany,Male,37,565,8,130368.31,219644.93,2,1,0,105642.43,0,cliente premium
15813113,Vanessa Gomes Carvalho,vanessa.gomes@outlook.com,78820-5,,Madrid,Spain,Female,56,795,5,0.0,0.0,1,1,0,35418.69,1,cliente em risco de churn
15646558,Bruno Souza Martins,bruno.souza@outlook.com,71493-0,,Zaragoza,Spain,Male,51,611,1,122874.74,215705.07,1,1,1,149648.45,0,cliente premium
15570086,Lucas Ferreira Lima,lucas.ferreira@yahoo.com.br,52866-0,,Hamburg,Germany,Male,18,684,9,90544.0,46482.8,1,0,1,4777.23,0,cliente ativo
15733966,Ana Clara Souza,ana.clara@uol.com.br,41629-7,24/02/1969,Munich,Germany,Female,55,496,4,125292.53,64583.23,1,1,1,31532.96,1,cliente em risco de churn
15626485,Renata Souza Ribeiro,renata.souza@gmail.com,05512-0,18/10/1998,Paris,France,Female,26,601,8,78892.23,210626.14,1,1,1,23703.52,0,cliente ativo
15717398,Aline Carvalho Araújo,aline.carvalho@terra.com.br,12935-6,03/08/1985,Madrid,Spain,Female,39,549,7,0.0,0.0,1,0,0,81259.25,1,cliente em risco de churn
15797919,Alexandre Moreira Dias,alexandre.moreira@terra.com,64636-2,28/09/1987,Barcelona,Spain,Male,37,773,2,103195.2,74150.09,2,1,0,178268.36,0,cliente premium
15611105,João Pedro Souza,joao.pedro@hotmail.com,97884-4,10/12/1989,Valencia,Spain,Male,35,799,7,0.0,0.0,2,0,1,140780.8,0,cliente com saldo zerado
15737814,Lucas Ferreira Lima,lucas.ferreira@yahoo.com.br,94271-7,,Nantes,France,Male,41,622,2,127087.06,167439.35,1,1,0,102402.91,1,cliente em risco de churn
15750447,Camila Martins Lima,camila.martins@uol.com,03069-2,16/10/1964,Paris,France,Female,60,678,10,117738.81,91374.7,1,1,0,147489.76,1,cliente em risco de churn
15781326,Leandro Nunes Ferreira,leandro.nunes@yahoo.com.br,92116-0,05/10/1989,Toulouse,France,Male,35,652,9,95478.17,144927.34,1,0,0,169286.74,0,cliente ativo
15696859,Gustavo Pinto Ribeiro,gustavo.pinto@uol.com.br,86300-9,,Toulouse,France,Male,45,474,10,0.0,0.0,2,0,0,172175.9,0,cliente com saldo zerado
15634792,Renata Souza Ribeiro,renata.souza@terra.com.br,83852-8,25/03/1984,Paris,France,Female,40,516,9,0.0,0.0,2,0,1,33266.29,0,cliente com saldo zerado
15705403,Camila Martins Lima,sem_email@banco.com,81131-6,,Sevilla,Spain,Female,46,652,3,106521.49,307841.8,1,0,1,86587.37,0,cliente premium
15785024,Vanessa Gomes Carvalho,vanessa.gomes@terra.com.br,06766-6,23/10/1984,Nice,France,Female,40,629,9,137409.19,345440.12,1,1,0,175877.7,1,cliente em risco de churn
15815271,Marcos Pereira Rocha,sem_email@banco.com,05358-9,,Berlin,Germany,Male,43,755,6,165048.5,282149.13,3,1,0,16929.41,1,cliente em risco de churn
15596339,Paulo Roberto Mendes,paulo.roberto@outlook.com,45262-7,,Paris,France,Male,54,422,3,140014.42,374377.97,1,0,1,86350.97,0,cliente premium
15598884,Patrícia Rocha Alves,patricia.rocha@outlook.com,39920-7,19/08/2001,Sevilla,Spain,Female,23,650,5,0.0,0.0,1,1,1,180622.43,0,cliente com saldo zerado
15755241,Juliana Alves Pereira,juliana.alves@outlook.com,24474-2,07/05/1972,Lyon,France,Female,52,714,2,0.0,0.0,1,0,1,100153.43,1,cliente em risco de churn
15682600,Vinicius Araújo Lima,vinicius.araujo@outlook.com,24179-7,06/10/1985,Berlin,Germany,Male,39,620,9,159492.79,302494.98,1,1,0,80582.34,1,cliente em risco de churn
15775562,Letícia Ferreira Silva,leticia.ferreira@uol.com.br,12248-7,11/06/1991,Marseille,France,Female,33,538,5,0.0,0.0,2,1,0,126962.41,0,cliente com saldo zerado
15584090,Patrícia Rocha Alves,patricia.rocha@hotmail.com,34312-4,28/12/1984,Zaragoza,Spain,Female,40,621,7,0.0,0.0,2,0,1,131283.6,1,cliente em risco de churn
15636572,Silvana Costa Ferreira,silvana.costa@hotmail.com,65633-8,14/05/1992,Nantes,France,Female,32,760,7,0.0,0.0,2,1,1,105969.05,0,cliente com saldo zerado
15735837,Gabriel Rocha Carvalho,gabriel.rocha@hotmail.com,25169-9,14/03/1988,Zaragoza,Spain,Male,36,574,3,0.0,0.0,2,1,1,8559.66,0,cliente com saldo zerado
15734850,Gabriel Rocha Carvalho,gabriel.rocha@yahoo.com.br,88586-6,25/09/1988,Barcelona,Spain,Male,36,676,1,82729.49,229422.33,1,1,0,113810.12,0,cliente ativo
15757306,Thiago Alves Pereira,thiago.alves@outlook.com,52752-0,16/08/1975,Zaragoza,Spain,Male,49,738,3,0.0,0.0,3,1,1,65066.48,1,cliente em risco de churn
15605666,Mariana Costa Santos,mariana.costa@terra.com.br,42972-0,17/06/1990,Marseille,France,Female,34,720,6,110717.38,280854.29,1,1,1,9398.45,0,cliente premium
15807524,Patrícia Rocha Alves,patricia.rocha@hotmail.com,58440-5,,Nice,France,Female,44,569,4,0.0,0.0,2,0,0,134394.78,0,cliente com saldo zerado
15769312,Fernando Henrique Costa,sem_email@banco.com,98044-7,,Valencia,Spain,Male,37,557,10,0.0,0.0,2,1,1,185094.48,0,cliente com saldo zerado
15624993,Renata Souza Ribeiro,renata.souza@hotmail.com,76890-8,21/12/1988,Toulouse,France,Female,36,753,7,128518.98,77274.98,1,1,1,44567.83,1,cliente em risco de churn
15565996,Gustavo Pinto Ribeiro,gustavo.pinto@hotmail.com,19513-1,,Lyon,France,Male,44,653,8,95772.97,0.0,2,1,1,154639.72,0,cliente ativo
15644692,Silvana Costa Ferreira,silvana.costa@uol.com.br,08300-8,,Paris,France,Female,47,546,8,0.0,0.0,1,1,1,66408.01,1,cliente em risco de churn
15734609,Priscila Rocha Nunes,priscila.rocha@yahoo.com.br,12682-1,13/12/1987,Toulouse,France,Female,37,657,2,0.0,0.0,2,1,1,7667.48,0,cliente com saldo zerado
15724076,Camila Martins Lima,camila.martins@yahoo.com.br,07326-7,21/04/1967,Zaragoza,Spain,Female,57,815,5,0.0,0.0,3,0,0,38941.44,1,cliente em risco de churn
15757425,Elaine Pinto Mendes,elaine.pinto@yahoo.com.br,98090-5,17/03/1986,Marseille,France,Female,38,716,1,0.0,0.0,2,1,1,100153.43,0,cliente com saldo zerado
15731522,Beatriz Nunes Ferreira,beatriz.nunes@outlook.com,70807-9,03/05/1957,Barcelona,Spain,Female,67,771,8,0.0,0.0,2,1,1,51219.8,0,cliente com saldo zerado
15751203,Gustavo Pinto Ribeiro,gustavo.pinto@outlook.com,63184-0,22/11/1998,Toulouse,France,Male,26,702,5,56738.47,113112.29,2,1,1,100442.22,1,cliente em risco de churn
15796496,Vanessa Gomes Carvalho,vanessa.gomes@gmail.com,55089-1,25/04/1993,Marseille,France,Female,31,631,8,137687.72,86456.01,1,1,0,190067.12,0,cliente premium
15799652,Ana Clara Souza,ana.clara@outlook.com,36211-8,06/04/1986,Marseille,France,Female,38,763,0,152582.2,206691.3,2,0,0,31892.82,0,cliente premium
15769389,Mariana Costa Santos,mariana.costa@hotmail.com,49272-5,10/01/1985,Berlin,Germany,Female,39,709,9,124723.92,339992.52,1,1,0,73641.86,0,cliente premium
15778410,Ana Clara Souza,ana.clara@uol.com.br,60740-1,08/01/1972,Barcelona,Spain,Female,52,533,7,0.0,0.0,1,0,1,194113.99,1,cliente em risco de churn
15773868,Débora Ribeiro Lima,debora.ribeiro@hotmail.com,38383-3,,Stuttgart,Germany,Female,37,653,3,125734.2,153378.54,2,1,0,134625.09,1,cliente em risco de churn
15579994,Gustavo Pinto Ribeiro,sem_email@banco.com,89957-6,11/05/2001,Lyon,France,Male,23,616,8,73112.95,121601.01,1,1,1,62733.05,0,cliente ativo
15599124,Aline Carvalho Araújo,aline.carvalho@gmail.com,62655-8,,Bordeaux,France,Female,29,832,5,0.0,0.0,2,1,0,178779.52,0,cliente com saldo zerado
15626144,Fernando Henrique Costa,sem_email@banco.com,05631-8,06/10/1984,Bordeaux,France,Male,40,675,7,113208.86,66776.89,2,1,0,34577.36,0,cliente premium
15583212,Débora Ribeiro Lima,debora.ribeiro@gmail.com,95787-5,19/07/1981,Bordeaux,France,Female,43,600,5,134022.06,117830.48,1,1,0,194764.83,0,cliente premium
15638257,Beatriz Nunes Ferreira,beatriz.nunes@outlook.com,63864-4,01/12/1970,Zaragoza,Spain,Female,54,682,0,83102.72,108240.68,2,1,1,54132.93,0,cliente ativo
15656188,Aline Carvalho Araújo,aline.carvalho@uol.com.br,94759-9,26/04/1994,Zaragoza,Spain,Female,30,584,5,0.0,0.0,2,1,1,185201.58,0,cliente com saldo zerado
15633546,Fernanda Lima Costa,fernanda.lima@uol.com.br,00308-3,,Zaragoza,Spain,Female,33,652,3,124832.51,104690.64,1,1,0,195877.06,0,cliente premium
15612627,Lucas Ferreira Lima,lucas.ferreira@hotmail.com,75819-0,,Berlin,Germany,Male,29,627,5,139541.58,311234.01,2,1,0,80607.33,0,cliente premium
15723169,Juliana Alves Pereira,juliana.alves@uol.com.br,63198-9,27/03/1993,Lyon,France,Female,31,640,9,138857.59,347484.42,1,1,0,48640.77,0,cliente premium
15681081,Ana Clara Souza,ana.clara@terra.com.br,07947-2,01/02/1977,Barcelona,Spain,Female,47,545,5,0.0,0.0,2,1,1,38970.14,0,cliente com saldo zerado
15728078,Vinicius Araújo Lima,vinicius.araujo@yahoo.com.br,63063-3,,Marseille,France,Male,26,609,10,126392.18,182435.48,1,0,1,43651.49,0,cliente premium
15764419,André Costa Araújo,andre.costa@gmail.com,03381-7,13/11/1997,Nantes,France,Male,27,730,5,0.0,0.0,2,1,1,116081.93,0,cliente com saldo zerado
15656822,Thiago Alves Pereira,thiago.alves@yahoo.com.br,04048-0,,Hamburg,Germany,Male,43,568,5,87612.64,55745.57,4,1,1,107155.4,1,cliente em risco de churn
15754713,Alexandre Moreira Dias,alexandre.moreira@uol.com.br,24320-2,,Bilbao,Spain,Male,31,685,10,135213.71,155300.87,1,1,1,125777.28,0,cliente premium
15611409,Gustavo Pinto Ribeiro,sem_email@banco.com,51189-4,01/01/1989,Bilbao,Spain,Male,35,676,0,0.0,0.0,2,0,0,139911.58,0,cliente com saldo zerado
15711789,Priscila Rocha Nunes,priscila.rocha@hotmail.com,86620-5,24/09/1982,Madrid,Spain,Female,42,768,3,0.0,0.0,1,0,0,161242.99,1,cliente em risco de churn
15793346,Larissa Pereira Gomes,larissa.pereira@hotmail.com,19292-9,,Nice,France,Female,72,602,3,0.0,0.0,2,1,1,171260.66,0,cliente com saldo zerado
15774936,Ricardo Borges Silva,ricardo.borges@yahoo.com.br,50846-8,,Frankfurt,Germany,Male,41,543,6,143350.41,298831.78,1,1,1,192070.16,1,cliente em risco de churn
15730579,Rodrigo Santos Gomes,rodrigo.santos@gmail.com,92614-0,,Bordeaux,France,Male,68,850,5,169445.4,247009.64,1,1,1,186335.07,0,cliente premium
15672016,João Pedro Souza,joao.pedro@yahoo.com.br,56535-7,,Lyon,France,Male,35,819,1,0.0,0.0,2,0,1,3385.04,0,cliente com saldo zerado
15783629,Aline Carvalho Araújo,sem_email@banco.com,95458-5,06/11/1982,Hamburg,Germany,Female,42,616,6,117899.95,220157.19,2,0,0,150266.81,0,cliente premium
15681878,Thiago Alves Pereira,thiago.alves@terra.com.br,56051-0,19/11/1979,Cologne,Germany,Male,45,436,3,104339.11,171988.94,2,1,1,183540.22,1,cliente em risco de churn
15799042,Thiago Alves Pereira,thiago.alves@terra.com.br,22223-3,17/08/1986,Paris,France,Male,38,611,7,0.0,0.0,1,1,1,63202.0,0,cliente com saldo zerado
15802390,Juliana Alves Pereira,juliana.alves@yahoo.com.br,27022-9,,Toulouse,France,Female,34,724,2,0.0,0.0,2,1,1,118863.38,0,cliente com saldo zerado
15569764,Débora Ribeiro Lima,debora.ribeiro@gmail.com,75645-8,23/11/1983,Cologne,Germany,Female,41,687,2,154007.21,212715.16,1,1,0,158408.23,0,cliente premium
15758039,Thiago Alves Pereira,thiago.alves@terra.com.br,88943-6,07/09/1980,Toulouse,France,Male,44,614,6,0.0,0.0,2,0,1,104930.46,0,cliente com saldo zerado
15602851,Carlos Eduardo Silva,carlos.eduardo@terra.com.br,19428-1,,Paris,France,Male,40,629,9,0.0,0.0,1,1,0,106.67,0,cliente com saldo zerado
15618171,Aline Carvalho Araújo,aline.carvalho@terra.com,19344-8,,Nice,France,Female,33,669,9,-0.0,0.0,2,0,1,107221.03,0,cliente com saldo zerado
15644103,Alexandre Moreira Dias,alexandre.moreira@yahoo.com.br,77521-5,,Barcelona,Spain,Male,78,659,2,151675.65,336100.58,1,0,1,49978.67,0,cliente premium
15656176,Marcos Pereira Rocha,marcos.pereira@gmail.com,85739-6,,Paris,France,Male,57,501,10,-0.0,0.0,2,1,1,47847.19,0,cliente com saldo zerado
15688172,Leandro Nunes Ferreira,leandro.nunes@hotmail.com,62765-2,,Valencia,Spain,Male,40,677,5,0.0,0.0,2,1,0,88947.56,0,cliente com saldo zerado
15571973,Larissa Pereira Gomes,sem_email@banco.com,80145-8,,Marseille,France,Female,38,776,2,169824.46,399563.27,1,1,0,169291.7,0,cliente premium
15802585,Silvana Costa Ferreira,silvana.costa@gmail.com,07883-6,18/04/1983,Nice,France,Female,41,634,8,68213.99,164824.62,1,1,1,6382.46,0,cliente ativo
15813144,Mônica Dias Borges,monica.dias@gmail.com,26528-5,06/01/1998,Bordeaux,France,Female,26,554,7,92606.86,248579.64,2,1,0,192709.69,0,cliente ativo
15658148,Bruno Souza Martins,bruno.souza@gmail.com,55944-2,,Bordeaux,France,Male,38,657,7,0.0,0.0,2,1,0,185827.74,0,cliente com saldo zerado
15571571,Juliana Alves Pereira,juliana.alves@yahoo.com.br,89591-8,04/10/1993,Stuttgart,Germany,Female,31,680,3,127331.46,123480.83,3,1,1,176433.6,0,cliente premium
15686963,Letícia Ferreira Silva,leticia.ferreira@terra.com.br,52329-8,13/08/1994,Bilbao,Spain,Female,30,680,3,0.0,0.0,1,1,0,160131.58,0,cliente com saldo zerado
15714260,Ana Clara Souza,ana.clara@uol.com.br,89245-2,,Paris,France,Female,38,646,2,0.0,0.0,2,0,0,178752.73,0,cliente com saldo zerado
15645200,Priscila Rocha Nunes,priscila.rocha@hotmail.com,22560-3,,Cologne,Germany,Female,54,581,2,152508.99,397359.78,1,1,0,187597.98,1,cliente em risco de churn
15793247,João Pedro Souza,joao.pedro@hotmail.com,40133-3,26/11/1990,Nantes,France,Male,34,498,5,0.0,0.0,2,1,1,91711.66,0,cliente com saldo zerado
15774250,Lucas Ferreira Lima,lucas.ferreira@gmail.com,02726-1,10/12/1982,Toulouse,France,Male,42,532,1,0.0,144680.79,1,1,0,100982.93,1,cliente em risco de churn
15623966,Juliana Alves Pereira,juliana.alves@hotmail.com,17144-2,11/01/1989,Bordeaux,France,Female,35,578,2,-0.0,0.0,2,0,1,26389.92,0,cliente com saldo zerado
15770719,Beatriz Nunes Ferreira,beatriz.nunes@uol.com.br,33005-9,06/11/1985,Nantes,France,Female,39,697,6,151553.19,103465.95,1,1,1,44946.29,0,cliente premium
15668289,Rodrigo Santos Gomes,rodrigo.santos@yahoo.com.br,68815-3,03/05/1992,Zaragoza,Spain,Male,32,690,2,76087.98,120241.12,1,0,1,151822.66,0,cliente ativo
15611287,Silvana Costa Ferreira,silvana.costa@outlook.com,54920-5,24/01/1994,Nice,France,Female,30,777,4,0.0,0.0,2,0,1,115611.97,0,cliente com saldo zerado
15706036,Carlos Eduardo Silva,carlos.eduardo@hotmail.com,47662-1,17/11/1986,Frankfurt,Germany,Male,38,552,10,132271.12,224921.59,2,1,1,46562.02,0,cliente premium
15806027,Fernanda Lima Costa,fernanda.lima@gmail.com,26346-0,,Nantes,France,Female,52,556,9,0.0,0.0,1,1,0,175149.2,1,cliente em risco de churn
15655229,Renata Souza Ribeiro,renata.souza@terra.com.br,55100-9,02/03/1989,Hamburg,Germany,Female,35,850,7,114285.2,219659.79,1,0,1,129660.59,0,cliente premium
15761706,Juliana Alves Pereira,juliana.alves@gmail.com,34832-9,05/01/1985,Sevilla,Spain,Female,39,705,8,144102.32,283456.63,1,1,1,11682.36,0,cliente premium
15677049,Mariana Costa Santos,mariana.costa@uol.com.br,15345-0,,Hamburg,Germany,Female,25,595,7,106570.34,154469.92,2,0,1,100153.43,0,cliente premium
15599433,Gustavo Pinto Ribeiro,sem_email@banco.com,43977-4,25/10/1989,Hamburg,Germany,Male,35,660,8,58641.43,55421.42,1,0,1,198674.08,0,cliente ativo
15619608,Amanda Oliveira Rocha,amanda.oliveira@gmail.com,76313-8,02/11/1974,Berlin,Germany,Female,50,454,10,92895.56,233925.34,1,1,0,154344.0,1,cliente em risco de churn
15649451,Ricardo Borges Silva,ricardo.borges@terra.com.br,99663-9,20/07/1999,Marseille,France,Male,25,746,9,0.0,0.0,2,0,1,88728.47,0,cliente com saldo zerado
15791040,Vinicius Araújo Lima,vinicius.araujo@hotmail.com,43803-2,,Bilbao,Spain,Male,58,801,1,79954.61,226643.09,2,1,1,100153.43,0,cliente ativo
15636423,João Pedro Souza,joao.pedro@hotmail.com,34479-5,,Nantes,France,Male,40,715,7,0.0,0.0,1,1,1,141359.11,0,cliente com saldo zerado
15569222,Bruno Souza Martins,bruno.souza@hotmail.com,71976-1,,Bordeaux,France,Male,32,781,6,95772.97,260164.73,1,1,1,40066.95,0,cliente ativo
15809320,Silvana Costa Ferreira,silvana.costa@hotmail.com,27397-5,,Zaragoza,Spain,Female,52,845,0,0.0,0.0,1,1,0,31726.76,1,cliente em risco de churn
15595071,Mateus Carvalho Alves,mateus.carvalho@outlook.com,59096-6,27/11/2002,Toulouse,France,Male,22,696,9,149777.0,119899.2,1,1,1,100153.43,0,cliente premium
15815697,Elaine Pinto Mendes,elaine.pinto@outlook.com,59237-0,07/06/1991,Marseille,France,Female,33,640,1,167298.42,188072.26,1,0,1,145381.65,0,cliente premium
15815698,Leandro Nunes Ferreira,leandro.nunes@gmail.com,37843-5,08/11/1997,Sevilla,Spain,Male,27,497,7,149400.27,149527.19,1,0,0,167522.19,0,cliente premium
15767064,Elaine Pinto Mendes,elaine.pinto@uol.com.br,01181-1,,Valencia,Spain,Female,36,614,1,44054.84,100590.61,1,1,1,73329.08,0,cliente ativo
15670943,Mateus Carvalho Alves,mateus.carvalho@outlook.com,92946-8,,Berlin,Germany,Male,31,778,9,182275.23,315595.47,2,1,0,190631.23,0,cliente premium
15677117,Camila Martins Lima,camila.martins@uol.com.br,45712-4,,Bordeaux,France,Female,61,629,6,0.0,0.0,2,1,1,133672.61,0,cliente com saldo zerado
15723613,Natália Santos Martins,natalia.santos@outlook.com,26262-1,,Toulouse,France,Female,28,623,4,0.0,0.0,2,1,0,41227.67,0,cliente com saldo zerado
15574558,Ricardo Borges Silva,ricardo.borges@uol.com.br,07349-1,18/03/1992,Bilbao,Spain,Male,32,718,8,0.0,0.0,2,1,1,41399.33,0,cliente com saldo zerado
15569867,Natália Santos Martins,natalia.santos@yahoo.com.br,94623-2,,Marseille,France,Female,29,529,8,0.0,0.0,2,1,0,19842.11,0,cliente com saldo zerado
15712903,Beatriz Nunes Ferreira,beatriz.nunes@gmail.com,28748-9,09/03/2003,Toulouse,France,Female,21,499,3,176511.08,224948.07,1,1,1,153920.22,0,cliente premium
15791053,Felipe Lima Santos,felipe.lima@gmail.com,64169-2,02/10/1979,Stuttgart,Germany,Male,45,709,4,122917.71,152123.18,1,1,1,11.58,1,cliente em risco de churn
15688007,Felipe Lima Santos,felipe.lima@terra.com.br,07040-5,,Barcelona,Spain,Male,20,703,3,165260.98,408896.36,1,1,1,41626.78,0,cliente premium
15780254,Gustavo Pinto Ribeiro,sem_email@banco.com,93051-5,25/01/1984,Nantes,France,Male,40,654,6,0.0,0.0,1,0,0,100153.43,1,cliente em risco de churn
15629885,Priscila Rocha Nunes,sem_email@banco.com,41392-6,,Paris,France,Female,33,850,7,118004.26,133720.18,1,1,0,183983.82,0,cliente premium
15815131,Vanessa Gomes Carvalho,vanessa.gomes@yahoo.com.br,71119-7,08/08/1988,Madrid,Spain,Female,36,617,7,115617.24,207555.35,1,1,1,71519.4,0,cliente premium
15806307,João Pedro Souza,sem_email@banco.com,08904-1,11/04/1987,Nice,France,Male,37,537,3,0.0,0.0,2,1,1,20603.32,0,cliente com saldo zerado
15763111,Amanda Oliveira Rocha,amanda.oliveira@outlook.com,64610-3,,Valencia,Spain,Female,67,808,10,0.0,191570.75,1,0,1,169894.4,0,cliente com saldo zerado
