customer_id,nome,email,numero_conta,data_nascimento,cidade,country,gender,age,credit_score,tenure,balance,limite_credito,products_number,credit_card,active_member,estimated_salary,churn,perfil,mensagem_ia
15586674,Fernanda Lima Costa,sem_email@banco.com,05572-2,18/04/1966,Sevilla,Spain,Female,58,652,5,216109.88,344577.2,1,0,1,74176.71,1,cliente em risco de churn,"Fernanda, valorizamos muito sua confiança no ABC Bank! Estamos aqui para oferecer o melhor atendimento e produtos que combinem com suas necessidades."
15669664,Alexandre Moreira Dias,sem_email@banco.com,35742-5,,Hamburg,Germany,Male,54,574,1,99774.5,192365.03,1,0,0,4896.11,1,cliente em risco de churn,"Alexandre, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15600974,Marcos Pereira Rocha,marcos.pereira@outlook.com,55371-0,24/05/1974,Zaragoza,Spain,Male,50,516,5,0.0,0.0,1,0,1,146145.93,1,cliente em risco de churn,"Marcos, valorizamos muito sua confiança no ABC Bank. Se precisar de algo, estamos aqui para ajudar!"
15701121,Leandro Nunes Ferreira,leandro.nunes@hotmail.com,43179-2,,Lyon,France,Male,38,521,5,110641.18,181002.7,1,0,1,136507.69,1,cliente em risco de churn,"Leandro, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que atendam às suas necessidades, seja em Lyon ou no mundo todo."
15680303,André Costa Araújo,andre.costa@yahoo.com.br,36450-8,,Toulouse,France,Male,57,594,6,0.0,0.0,1,1,0,19376.56,1,cliente em risco de churn,"André, sabemos que você está longe, mas estamos aqui para ajudar. Quer conversar sobre como podemos melhorar sua experiência no ABC Bank?"
15662426,Rafael Oliveira Costa,rafael.oliveira@uol.com.br,76126-3,24/09/1992,Sevilla,Spain,Male,32,649,1,0.0,0.0,1,0,1,91167.19,1,cliente em risco de churn,"Rafael, sabemos que a vida em Sevilla pode ser cheia de surpresas. Estamos aqui para te ajudar a organizar suas finanças e aproveitar mais vantagens!"
15766017,Rafael Oliveira Costa,sem_email@banco.com,01644-7,,Frankfurt,Germany,Male,58,615,3,72309.3,82981.27,1,1,1,85687.09,1,cliente em risco de churn,"Rafael, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que atendam às suas necessidades, inclusive no exterior."
15810418,Natália Santos Martins,natalia.santos@uol.com.br,71738-1,,Stuttgart,Germany,Female,60,756,3,115924.89,287371.73,1,1,0,93524.19,1,cliente em risco de churn,"Natália, sabemos que você tem um relacionamento importante com o ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15600392,Larissa Pereira Gomes,sem_email@banco.com,93052-3,16/09/1971,Paris,France,Female,53,735,8,123845.36,288627.56,2,0,1,170454.93,1,cliente em risco de churn,"Larissa, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer o melhor suporte e produtos que combinem com suas necessidades."
15670823,Beatriz Nunes Ferreira,beatriz.nunes@terra.com.br,97307-6,,Hamburg,Germany,Female,42,651,1,116646.76,190066.47,1,1,0,44731.8,1,cliente em risco de churn,"Beatriz, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou na Alemanha!"
15596181,Gustavo Pinto Ribeiro,gustavo.pinto@terra.com.br,42223-6,,Bordeaux,France,Male,38,542,8,65942.26,123244.83,1,1,1,68093.23,1,cliente em risco de churn,"Gustavo, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, inclusive no exterior."
15797165,Fernando Henrique Costa,fernando.henrique@terra.com.br,48238-2,,Lyon,France,Male,56,703,9,0.0,0.0,1,0,0,85547.33,1,cliente em risco de churn,"Fernando, sabemos que você está longe, mas estamos aqui para ajudar. Queremos entender como podemos melhorar sua experiência no ABC Bank."
15693376,Carlos Eduardo Silva,sem_email@banco.com,14583-0,,Valencia,Spain,Male,43,741,0,0.0,0.0,2,1,1,100153.43,1,cliente em risco de churn,"Carlos Eduardo, valorizamos sua confiança no ABC Bank e estamos aqui para ajudar. Se precisar de algo, é só chamar!"
15629244,Leandro Nunes Ferreira,leandro.nunes@yahoo.com.br,14519-1,01/01/1974,Barcelona,Spain,Male,50,635,7,159453.64,167112.99,2,0,0,54560.79,1,cliente em risco de churn,"Leandro, valorizamos muito sua confiança no ABC Bank. Que tal aproveitar nossos benefícios exclusivos para continuar tendo a melhor experiência bancária?"
15657342,Thiago Alves Pereira,thiago.alves@hotmail.com,30026-9,16/04/1996,Cologne,Germany,Male,28,850,4,147972.19,126736.01,1,1,0,60708.72,1,cliente em risco de churn,"Thiago, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, inclusive com benefícios exclusivos para clientes como você."
15583580,Débora Ribeiro Lima,debora.ribeiro@outlook.com,79980-9,,Stuttgart,Germany,Female,35,566,1,123042.0,344730.28,1,1,0,66245.44,1,cliente em risco de churn,"Débora, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou na Alemanha!"
15612525,Larissa Pereira Gomes,sem_email@banco.com,25781-1,25/11/1967,Toulouse,France,Female,57,652,1,0.0,0.0,1,0,0,131372.38,1,cliente em risco de churn,"Larissa, sabemos que você está longe, mas queremos lembrar que estamos aqui para ajudar. Se precisar de algo, é só chamar!"
15796910,Patrícia Rocha Alves,sem_email@banco.com,58950-2,,Madrid,Spain,Female,57,652,7,0.0,0.0,1,0,0,84106.17,1,cliente em risco de churn,"Patrícia, sabemos que você está longe, mas adoraríamos continuar te ajudando com soluções financeiras que se adaptem à sua vida em Madrid. Estamos aqui para você!"
15612139,Camila Martins Lima,camila.martins@hotmail.com,07355-9,,Bordeaux,France,Female,33,786,0,0.0,62118.78,1,0,1,154990.58,1,cliente em risco de churn,"Camila, sabemos que você tem um limite de crédito disponível e estamos aqui para ajudar a aproveitá-lo da melhor forma. Quer conversar sobre como podemos te apoiar?"
15580701,Bruno Souza Martins,bruno.souza@uol.com.br,36177-9,,Paris,France,Male,33,712,3,153819.58,210332.49,1,1,0,79176.09,1,cliente em risco de churn,"Bruno, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para oferecer soluções personalizadas que atendam às suas necessidades."
15605037,Vanessa Gomes Carvalho,vanessa.gomes@gmail.com,57684-7,28/09/1975,Bordeaux,France,Female,49,818,2,0.0,0.0,1,0,1,192298.84,1,cliente em risco de churn,"Vanessa, sabemos que você é uma cliente importante para nós e queremos entender como podemos melhorar sua experiência no ABC Bank. Estamos aqui para ajudar!"
15722902,Fernando Henrique Costa,sem_email@banco.com,22468-3,,Hamburg,Germany,Male,50,652,8,125437.64,137211.01,1,1,1,17160.94,1,cliente em risco de churn,"Fernando, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, inclusive no exterior."
15669253,Marcos Pereira Rocha,marcos.pereira@yahoo.com.br,79515-4,,Barcelona,Spain,Male,39,754,7,157691.98,237925.66,2,1,0,133600.89,1,cliente em risco de churn,"Marcos, valorizamos muito sua presença no ABC Bank. Que tal aproveitar nossos benefícios exclusivos para continuar com a gente?"
15794142,Renata Souza Ribeiro,renata.souza@uol.com.br,31967-5,23/06/1962,Stuttgart,Germany,Female,62,564,5,114931.35,186919.79,3,0,1,18260.98,1,cliente em risco de churn,"Renata, valorizamos muito sua confiança no ABC Bank e estamos aqui para oferecer soluções que se adaptem às suas necessidades. Se precisar de algo, é só chamar!"
15587419,Carlos Eduardo Silva,carlos.eduardo@yahoo.com.br,56051-2,,Lyon,France,Male,58,611,8,0.0,0.0,2,0,1,107665.68,1,cliente em risco de churn,"Carlos Eduardo, valorizamos muito sua confiança no ABC Bank. Estamos aqui para ajudar com soluções que se adaptem ao seu momento."
15569976,Rafael Oliveira Costa,rafael.oliveira@outlook.com,72676-8,09/09/1959,Stuttgart,Germany,Male,65,754,1,136186.44,126932.59,1,1,1,121529.59,1,cliente em risco de churn,"Rafael, valorizamos muito sua confiança no ABC Bank. Que tal explorarmos juntos opções para otimizar seu relacionamento conosco?"
15753840,Fernanda Lima Costa,fernanda.lima@terra.com.br,33249-4,,Sevilla,Spain,Female,32,524,6,0.0,0.0,1,1,1,132861.9,1,cliente em risco de churn,"Fernanda, sabemos que você está longe, mas estamos aqui para te ajudar. Quer conversar sobre como podemos melhorar sua experiência no ABC Bank?"
15735246,Camila Martins Lima,camila.martins@gmail.com,81476-6,,Barcelona,Spain,Female,58,798,9,0.0,0.0,2,0,0,119071.56,1,cliente em risco de churn,"Camila, sabemos que você tem outros compromissos, mas adoraríamos continuar te ajudando com soluções financeiras que se adaptem ao seu momento. Estamos aqui para conversar quando você precisar!"
15605698,André Costa Araújo,andre.costa@yahoo.com.br,61319-0,27/06/1966,Lyon,France,Male,58,746,3,0.0,0.0,3,1,1,80344.96,1,cliente em risco de churn,"André, valorizamos muito sua confiança no ABC Bank. Estamos aqui para ajudar a encontrar soluções que se encaixem melhor no seu momento."
15768471,Juliana Alves Pereira,juliana.alves@terra.com.br,66866-7,05/08/1970,Hamburg,Germany,Female,37,554,6,108755.0,123889.95,1,1,0,40914.32,1,cliente em risco de churn,"Juliana, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou na Alemanha!"
15707602,Patrícia Rocha Alves,patricia.rocha@outlook.com,29622-2,15/02/1977,Bordeaux,France,Female,47,539,2,127286.04,365128.92,2,1,1,166929.43,1,cliente em risco de churn,"Patrícia, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, mesmo morando na França."
15686670,Camila Martins Lima,camila.martins@terra.com.br,96348-4,05/08/1988,Paris,France,Female,36,588,2,0.0,0.0,2,1,0,92536.0,1,cliente em risco de churn,"Camila, sabemos que você tem outros compromissos, mas adoraríamos continuar te ajudando com suas finanças. Estamos aqui para oferecer soluções que se adaptem ao seu momento."
15611331,Elaine Pinto Mendes,elaine.pinto@uol.com.br,34163-3,,Paris,France,Female,46,511,1,0.0,0.0,1,1,1,115779.48,1,cliente em risco de churn,"Elaine, sabemos que você é uma cliente importante para nós e queremos entender como podemos melhorar sua experiência no ABC Bank. Estamos aqui para ajudar!"
15590146,André Costa Araújo,sem_email@banco.com,93898-1,11/09/1974,Nice,France,Male,50,630,1,81947.76,147317.85,1,0,1,63606.22,1,cliente em risco de churn,"André, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer o melhor suporte e condições exclusivas para você."
15807525,Rafael Oliveira Costa,rafael.oliveira@gmail.com,65355-5,,Toulouse,France,Male,43,652,2,0.0,0.0,2,1,0,33879.26,1,cliente em risco de churn,"Rafael, sabemos que você tem produtos conosco e queremos entender como podemos melhorar sua experiência. Estamos aqui para ajudar!"
15663706,Letícia Ferreira Silva,leticia.ferreira@gmail.com,22993-2,28/05/1992,Lyon,France,Female,32,777,2,0.0,0.0,1,1,0,136458.19,1,cliente em risco de churn,"Letícia, sentimos sua falta! Queremos entender como podemos melhorar para você. Estamos aqui para ajudar."
15670898,Natália Santos Martins,natalia.santos@outlook.com,27224-1,,Bordeaux,France,Female,60,740,5,108028.08,169035.09,2,0,0,25980.42,1,cliente em risco de churn,"Natália, sabemos que você tem um relacionamento importante com o ABC Bank e queremos garantir que você continue satisfeita. Estamos aqui para oferecer soluções personalizadas que atendam às suas necessidades."
15627840,Elaine Pinto Mendes,elaine.pinto@terra.com.br,48538-3,09/04/1982,Paris,France,Female,42,682,0,0.0,0.0,1,0,1,100153.43,1,cliente em risco de churn,"Elaine, sabemos que você está longe, mas estamos aqui para ajudar. Queremos entender como podemos melhorar sua experiência no ABC Bank."
15674148,Alexandre Moreira Dias,alexandre.moreira@hotmail.com,24005-5,,Madrid,Spain,Male,33,579,6,0.0,0.0,1,1,0,94993.04,1,cliente em risco de churn,"Alexandre, sabemos que você está longe, mas estamos aqui para ajudar. Queremos entender como podemos melhorar sua experiência no ABC Bank!"
15717770,Letícia Ferreira Silva,leticia.ferreira@gmail.com,40748-4,06/04/1969,Madrid,Spain,Female,55,850,7,0.0,0.0,1,0,0,171762.87,1,cliente em risco de churn,"Letícia, sabemos que você está longe, mas queremos que saiba que estamos aqui para ajudar. Se precisar de algo, é só chamar!"
15744942,Elaine Pinto Mendes,elaine.pinto@uol.com.br,04918-5,,Bilbao,Spain,Female,55,638,2,155828.22,176153.24,1,0,1,108987.25,1,cliente em risco de churn,"Elaine, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que atendam às suas necessidades, seja em Bilbao ou no mundo todo."
15621423,Silvana Costa Ferreira,sem_email@banco.com,54125-4,22/12/1982,Nantes,France,Female,42,736,7,117280.23,178723.61,3,0,0,41921.06,1,cliente em risco de churn,"Silvana, valorizamos muito sua presença no ABC Bank! Que tal explorar nossos benefícios exclusivos para aproveitar ainda mais seu saldo e limite?"
15598982,Mônica Dias Borges,sem_email@banco.com,79733-6,14/03/1971,Cologne,Germany,Female,53,602,5,98268.84,259570.26,1,0,1,45038.29,1,cliente em risco de churn,"Mônica, valorizamos muito sua confiança no ABC Bank. Queremos entender como podemos melhorar para continuar ao seu lado!"
15601410,Larissa Pereira Gomes,larissa.pereira@uol.com.br,51790-5,20/09/1978,Valencia,Spain,Female,37,744,1,0.0,0.0,3,1,1,177431.59,1,cliente em risco de churn,"Larissa, valorizamos muito sua confiança no ABC Bank. Estamos aqui para ajudar com qualquer necessidade, seja ajustando produtos ou oferecendo suporte."
15771299,Vanessa Gomes Carvalho,vanessa.gomes@terra.com.br,82450-2,07/11/1967,Paris,France,Female,57,707,1,92053.0,263219.6,1,1,1,164064.44,1,cliente em risco de churn,"Vanessa, valorizamos muito sua confiança no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou em Paris!"
15772650,Gustavo Pinto Ribeiro,gustavo.pinto@hotmail.com,44700-0,,Paris,France,Male,55,732,9,136576.02,190777.07,1,0,1,3268.17,1,cliente em risco de churn,"Gustavo, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que atendam às suas necessidades, seja em Paris ou no Brasil."
15746708,André Costa Araújo,andre.costa@gmail.com,29780-3,01/04/1969,Frankfurt,Germany,Male,55,589,7,119961.48,168521.88,1,1,0,100153.43,1,cliente em risco de churn,"André, valorizamos muito sua confiança no ABC Bank. Que tal explorarmos juntos oportunidades para melhorar seu relacionamento conosco?"
15790630,Débora Ribeiro Lima,sem_email@banco.com,86247-8,,Toulouse,France,Female,48,619,4,0.0,0.0,1,0,0,18094.96,1,cliente em risco de churn,"Débora, sabemos que você está longe, mas adoraríamos continuar te ajudando aqui no ABC Bank. Se precisar de algo, é só chamar!"
15694408,Gustavo Pinto Ribeiro,gustavo.pinto@gmail.com,64647-1,,Nantes,France,Male,40,749,1,139290.41,299543.11,1,1,0,182855.42,1,cliente em risco de churn,"Gustavo, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15710365,Paulo Roberto Mendes,paulo.roberto@yahoo.com.br,68143-4,13/02/1974,Lyon,France,Male,50,646,0,104129.24,157851.18,2,1,0,181794.86,1,cliente em risco de churn,"Olá Paulo, estamos aqui para ajudar e queremos saber mais sobre suas necessidades, por que não conversamos sobre como podemos melhorar nossos serviços para você em Lyon? Estamos comprometidos em manter você satisfeito com o ABC Bank."
15729954,Elaine Pinto Mendes,elaine.pinto@gmail.com,40937-2,05/04/1996,Nice,France,Female,28,586,5,0.0,0.0,3,1,0,170487.4,1,cliente em risco de churn,"Elaine, sabemos que você tem produtos importantes conosco e queremos garantir que esteja satisfeita. Estamos aqui para ajudar com qualquer necessidade!"
15585865,Renata Souza Ribeiro,renata.souza@yahoo.com.br,89093-8,10/02/1986,Bordeaux,France,Female,38,673,2,0.0,282174.56,2,0,0,134901.34,1,cliente em risco de churn,"Renata, sabemos que você tem um limite de crédito disponível para aproveitar. Que tal conversarmos sobre como podemos ajudar você a usar melhor seus recursos?"
15589715,Renata Souza Ribeiro,renata.souza@gmail.com,36021-1,,Nantes,France,Female,66,584,5,0.0,0.0,1,1,0,49553.38,1,cliente em risco de churn,"Renata, sabemos que a vida em outro país pode ser desafiadora. Estamos aqui para ajudar com soluções que se adaptem ao seu momento."
